sample_id,latitude,longitude,timestamp,year,region,district,mountain_belt,label_landslide,risk_category,susceptibility_score,geotechnical_fs,elevation,slope,aspect,curvature,plan_curvature,profile_curvature,roughness,twi,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_48h,rain_72h,rain_7d,rain_15d,rain_30d,soil_type,soil_depth,lithology,lithology_grade,geomorphology,landcover,lulc_class,ndvi,distance_to_stream_m,flow_accumulation,distance_to_fault_km,sar_coherence_loss,sar_backscatter_diff_db,ndvi_change,population_density,distance_to_road_m,distance_to_bridge_m,distance_to_hospital_m,gsi_susceptibility,data_quality,source_count
SMP-NEG-02705,11.56662,76.16232,2022-02-15T12:00:00,2022,Kerala,Wayanad,Western Ghats,0,LOW,0.113,3.479,527.686008801749,7.1,5.1,-0.00962276276119485,0.0,0.0,0.45476651990236444,3.96,1.2,5.4,7.4,13.3,31.4,47.0,67.1,154.8,208.4,330.2,Residual Sandy Loam Over Crystalline Rock,0.7,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.683,1296.7,36.3,22.12,0.072,-0.67,-0.004,52.4,2113.6,9267.1,11850.7,Low,VALID,4
SMP-NEG-00108,19.20849,73.73549,2023-03-15T12:00:00,2023,Maharashtra,Pune,Western Ghats,0,LOW,0.118,2.396,461.3468997893031,5.91,179.27,0.006410487580004196,0.0,0.0,0.4394425734872023,3.81,3.2,5.0,13.5,18.8,35.3,56.4,78.7,99.5,165.3,230.7,Residual Sandy Loam Over Crystalline Rock,0.58,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.808,2149.6,58.7,28.87,0.201,0.62,0.007,65.9,940.3,2644.0,20369.6,Low,VALID,4
SMP-NEG-00729,11.55931,76.15501,2023-01-15T12:00:00,2023,Kerala,Wayanad,Western Ghats,0,LOW,0.167,2.565,413.62708770986114,4.76,279.76,-0.023270472764773946,0.0,0.0,0.2,4.38,0.2,5.1,7.7,20.8,38.1,50.7,77.5,142.0,226.8,279.3,Residual Sandy Loam Over Crystalline Rock,0.87,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.859,2338.9,64.6,35.98,0.04,-0.46,0.026,130.0,3259.7,9116.7,8559.7,Low,VALID,4
SMP-NEG-02588,11.61466,76.21036,2021-11-15T12:00:00,2021,Kerala,Wayanad,Western Ghats,0,LOW,0.048,2.118,496.1397537698815,7.7,63.92,0.012093677229897865,0.0,0.0,0.5681664482773477,3.51,3.2,8.4,11.6,17.0,29.3,58.9,71.3,150.1,251.9,351.5,Residual Sandy Loam Over Crystalline Rock,0.61,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.715,2561.0,65.0,26.37,0.071,-0.1,0.021,86.2,4581.1,4448.8,26104.6,Low,VALID,4
SMP-NEG-01993,19.10041,73.62741,2022-02-15T12:00:00,2022,Maharashtra,Pune,Western Ghats,0,LOW,0.049,4.104,100.92574750625226,8.54,308.57,0.018193532584962768,0.0,0.0,0.7686605323950975,2.77,3.5,3.6,6.7,15.1,39.9,49.7,88.4,134.5,233.5,338.6,Residual Sandy Loam Over Crystalline Rock,0.62,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.749,1718.5,118.9,36.61,0.141,-0.02,-0.019,16.5,656.5,9862.5,8545.9,Low,VALID,4
SMP-NEG-01066,23.69096,92.68096,2021-02-15T12:00:00,2021,Mizoram,Aizawl,Himalayas,0,LOW,0.05,4.693,438.17209515145385,9.8,14.4,-0.05,0.0,0.0,0.589385185739191,5.29,1.7,3.7,4.9,14.2,22.8,32.8,42.9,130.2,237.4,412.5,Residual Sandy Loam Over Crystalline Rock,1.15,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.794,2259.4,132.1,43.02,0.136,0.2,-0.012,97.5,3638.9,2142.8,7211.3,Low,VALID,4
SMP-NEG-01070,19.14586,73.67286,2022-12-15T12:00:00,2022,Maharashtra,Pune,Western Ghats,0,LOW,0.107,4.236,125.06073161123061,1.5,318.51,-0.029514401845800408,0.0,0.0,0.2,4.4,2.1,6.7,9.1,21.0,33.1,66.7,79.7,121.8,170.7,337.3,Residual Sandy Loam Over Crystalline Rock,0.62,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.711,2569.8,203.6,29.84,0.118,-0.42,-0.023,108.1,5666.0,8169.9,9308.4,Low,VALID,4
SMP-NEG-02470,23.68239,92.67239,2018-12-15T12:00:00,2018,Mizoram,Aizawl,Himalayas,0,LOW,0.14,1.995,637.9744849463297,3.63,282.35,0.0002930288166507837,0.0,0.0,0.3172995120500539,3.96,0.8,3.4,8.2,18.5,36.7,70.6,91.7,117.6,223.3,277.6,Residual Sandy Loam Over Crystalline Rock,0.48,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.733,1668.5,82.5,38.51,0.069,0.19,0.012,51.4,5609.7,953.5,10166.1,Low,VALID,4
SMP-POS-01890,18.91853,73.23532,2023-07-19T22:30:00,2023,Maharashtra,Raigad,Western Ghats,1,CRITICAL,0.956,0.888,466.90334084548374,43.54,293.94,-0.4375172903770275,-0.4873469644755132,-0.005518797184364377,5.0729133470622125,9.43,1.0,3.4,17.1,30.7,57.9,96.9,136.6,206.9,429.9,792.9,Basaltic Boulder Colluvium,5.17,Deccan Volcanic Basalt Jointed Columnar,3,Escarpment & Talus Cone,Dense Scrub & Tribal Hamlet,3,0.628,165.2,299.6,6.29,0.877,4.63,-0.413,123.4,2070.2,7166.0,16945.6,Very High,VALID,4
SMP-NEG-00349,24.75212,93.58112,2023-12-15T12:00:00,2023,Manipur,Noney,Himalayas,0,LOW,0.201,2.727,194.46342000015193,3.35,295.34,0.004706266263814943,0.0,0.0,0.2,5.8,2.6,6.0,15.4,19.4,28.6,41.4,75.9,108.8,176.2,341.4,Residual Sandy Loam Over Crystalline Rock,0.62,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.684,2029.7,79.3,26.36,0.099,0.67,-0.017,97.4,3392.2,2959.5,12432.0,Low,VALID,4
SMP-NEG-01588,10.1217,76.9757,2022-11-15T12:00:00,2022,Kerala,Idukki,Western Ghats,0,LOW,0.221,3.79,1302.2802914810477,6.01,351.74,-0.05,0.0,0.0,0.5036266155133201,4.9,0.1,0.5,10.4,18.8,26.5,46.5,60.2,148.9,243.5,319.3,Residual Sandy Loam Over Crystalline Rock,0.85,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.817,2680.4,33.2,10.82,0.13,-0.74,0.019,123.1,5309.7,11226.8,20360.8,Low,VALID,4
SMP-NEG-01252,19.19546,73.72246,2022-01-15T12:00:00,2022,Maharashtra,Pune,Western Ghats,0,LOW,0.076,3.007,339.97977017696144,2.42,63.61,0.041087754911278175,0.0,0.0,0.34882034111120575,4.9,3.7,5.8,13.5,16.0,25.1,45.3,83.2,126.4,239.6,380.0,Residual Sandy Loam Over Crystalline Rock,0.8,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.782,2151.0,73.0,36.74,0.137,-0.51,-0.004,82.9,4657.9,5962.4,17828.4,Low,VALID,4
SMP-NEG-01376,24.82183,93.65083,2018-02-15T12:00:00,2018,Manipur,Noney,Himalayas,0,LOW,0.092,2.956,249.75822774255028,1.5,90.37,-0.008004543130481039,0.0,0.0,0.3137527699270871,4.92,2.9,7.6,9.1,20.8,40.7,62.4,93.4,160.8,235.5,414.4,Residual Sandy Loam Over Crystalline Rock,0.44,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.676,1217.3,65.3,42.15,0.2,0.29,0.0,122.7,5790.0,11570.9,33495.1,Low,VALID,4
SMP-POS-02212,10.16218,77.00794,2020-08-06T22:45:00,2020,Kerala,Idukki,Western Ghats,1,CRITICAL,0.875,0.567,1636.9158488428407,44.57,240.22,-0.5336376801329028,-0.3914817003962165,-0.3796028316838565,5.445720044266682,13.11,1.9,6.5,22.8,53.2,117.4,206.6,290.7,530.5,643.8,909.6,Saprolite / Residual Clay Over Granite,2.63,Granitic Gneiss with Heavy Weathering Shell,4,Denudational Hill Slope,Tea Estate Line Quarters & Montane Grassland,3,0.487,79.9,475.3,3.49,0.912,3.93,-0.5,262.4,83.7,1055.0,11981.3,Very High,VALID,4
SMP-POS-00657,30.37622,79.72961,2021-02-07T10:00:00,2021,Uttarakhand,Chamoli,Himalayas,1,CRITICAL,0.965,0.892,5547.81434695098,52.87,350.42,-0.3516001881507845,-0.20582475478269474,-0.15865830595953823,6.323419136943388,8.44,0.0,0.0,0.0,0.0,0.0,0.0,4.5,12.7,12.7,12.7,Massive Migmatite / Quartzite & Hanging Glacier Ice,3.32,Higher Himalayan Crystallines (Vaikrita Group Gneiss),2,Glaciated Cirque Wall & Deep V-Shaped Gorge,Permafrost / Bare Rock & Alpine Meadow,2,0.488,12.9,585.4,1.23,0.889,6.51,-0.487,25.1,1127.7,1427.6,34339.3,Very High,VALID,4
SMP-POS-02565,19.16323,73.68829,2014-07-30T03:00:00,2014,Maharashtra,Pune,Western Ghats,1,CRITICAL,0.952,0.832,739.7193183536683,32.41,174.5,-0.7754264955186784,-0.32005316074915524,-0.3268296538277097,3.758599066453447,7.92,1.5,3.3,6.4,20.9,74.3,168.3,224.7,326.8,641.8,813.5,Weathered Basalt & Clayey Silt,4.38,Deccan Trap Basaltic Lava Flows (Amygdaloidal Basalt),4,Terraced Basaltic Ridge,Agricultural Paddy Terraces & Slope Cuts,2,0.644,83.4,775.1,6.78,0.76,2.51,-0.398,168.7,112.7,1139.6,16459.5,High,VALID,4
SMP-POS-01308,30.73231,79.0661,2013-06-16T18:30:00,2013,Uttarakhand,Rudraprayag,Himalayas,1,CRITICAL,0.795,0.839,3676.1594040404916,45.85,177.72,0.23076733180522924,-0.16292115030401766,0.015943493489644467,5.512770995482257,8.27,5.1,18.6,34.5,75.4,144.9,168.4,194.4,231.2,234.0,238.9,Glacial Till & Colluvial Boulders,3.2,Central Crystalline Biotite Gneiss & Granulite,2,Moraine Ridge & Glacio-Fluvial Outwash Plain,Bare Rock / Sparse Glacial Moraine & Town,2,0.649,13.5,292.5,1.81,0.978,6.34,-0.202,166.6,49.2,324.3,15105.6,Very High,VALID,4
SMP-POS-02568,30.38842,79.73339,2021-02-07T10:00:00,2021,Uttarakhand,Chamoli,Himalayas,1,CRITICAL,0.924,0.831,5593.027934529774,52.57,337.92,-0.07550064450262745,-0.2521894664036385,0.10449480222484803,6.156983514164623,9.47,0.0,0.0,0.0,0.0,0.0,0.0,4.6,13.0,13.0,13.0,Massive Migmatite / Quartzite & Hanging Glacier Ice,4.01,Higher Himalayan Crystallines (Vaikrita Group Gneiss),2,Glaciated Cirque Wall & Deep V-Shaped Gorge,Permafrost / Bare Rock & Alpine Meadow,2,0.574,18.7,203.0,1.03,0.926,6.98,-0.248,23.4,2846.6,1488.0,25600.5,Very High,VALID,4
SMP-NEG-00984,31.03155,77.06555,2016-03-15T12:00:00,2016,Himachal Pradesh,Shimla,Himalayas,0,LOW,0.193,3.819,1823.4823776838195,8.72,248.98,0.030666673772949272,0.0,0.0,0.6785237459135696,5.24,1.6,7.2,9.2,20.7,36.6,67.8,81.7,164.9,198.1,362.8,Residual Sandy Loam Over Crystalline Rock,1.16,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.672,1494.0,139.5,20.78,0.085,0.05,0.007,36.4,1615.8,2948.1,23296.5,Low,VALID,4
SMP-NEG-02154,31.17891,77.21291,2022-02-15T12:00:00,2022,Himachal Pradesh,Shimla,Himalayas,0,LOW,0.122,3.991,1456.1025724580081,1.5,176.95,0.02637291854214465,0.0,0.0,0.2475321181288139,5.62,2.1,8.1,10.0,18.6,30.9,48.6,85.0,105.5,170.2,273.6,Residual Sandy Loam Over Crystalline Rock,0.81,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.741,1275.2,62.0,41.59,0.139,0.97,-0.055,120.4,2131.6,1983.0,19000.9,Low,VALID,4
SMP-NEG-02457,23.7515,92.7415,2021-12-15T12:00:00,2021,Mizoram,Aizawl,Himalayas,0,LOW,0.197,3.295,844.9698697848316,3.12,238.1,0.0016767246738819224,0.0,0.0,0.4250273292389967,4.74,2.4,7.2,13.8,27.0,37.8,55.0,80.4,142.6,176.3,240.1,Residual Sandy Loam Over Crystalline Rock,0.71,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.75,2268.4,159.4,9.12,0.09,0.15,-0.017,16.4,1176.5,8375.3,31312.9,Low,VALID,4
SMP-NEG-02080,23.68824,92.67824,2023-03-15T12:00:00,2023,Mizoram,Aizawl,Himalayas,0,LOW,0.134,2.719,673.229114011216,9.8,212.45,-0.01606021524688728,0.0,0.0,0.8187033636158445,5.8,1.3,6.4,10.2,15.7,25.0,40.4,69.6,95.8,130.5,219.7,Residual Sandy Loam Over Crystalline Rock,0.59,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.823,545.3,49.1,44.12,0.14,0.67,-0.008,71.1,2021.6,5708.0,23100.5,Low,VALID,4
SMP-POS-02152,30.38433,79.73131,2021-02-07T10:00:00,2021,Uttarakhand,Chamoli,Himalayas,1,HIGH,0.836,0.954,5451.320572020993,52.51,352.41,-0.2808209227700246,-0.12702302238374247,-0.03573895028424656,6.408798148056641,6.74,0.0,0.0,0.0,0.0,0.0,0.0,5.3,14.9,14.9,14.9,Massive Migmatite / Quartzite & Hanging Glacier Ice,2.89,Higher Himalayan Crystallines (Vaikrita Group Gneiss),2,Glaciated Cirque Wall & Deep V-Shaped Gorge,Permafrost / Bare Rock & Alpine Meadow,1,0.461,9.9,928.8,1.06,0.963,7.37,-0.379,19.4,3500.0,2290.9,22448.2,Very High,VALID,4
SMP-NEG-00005,18.89178,73.21278,2021-03-15T12:00:00,2021,Maharashtra,Raigad,Western Ghats,0,LOW,0.087,2.885,30.0,7.8,347.77,0.03507728929697931,0.0,0.0,0.5606565216755526,5.8,1.7,2.3,9.4,14.9,21.5,32.2,67.5,103.5,202.8,370.6,Residual Sandy Loam Over Crystalline Rock,0.67,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.833,1700.6,106.2,19.35,0.151,0.96,0.025,39.9,5606.1,11856.7,15356.9,Low,VALID,4
SMP-NEG-00869,24.83341,93.66241,2017-12-15T12:00:00,2017,Manipur,Noney,Himalayas,0,LOW,0.053,2.57,30.0,5.03,33.96,-0.0022047575928961804,0.0,0.0,0.31771565487410736,5.8,2.3,4.1,13.4,25.0,44.4,66.1,82.7,132.8,183.0,257.6,Residual Sandy Loam Over Crystalline Rock,0.48,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.712,2474.1,106.8,42.59,0.087,0.58,0.031,99.0,3098.2,8147.1,33225.8,Low,VALID,4
SMP-NEG-02584,31.48771,78.06371,2019-12-15T12:00:00,2019,Himachal Pradesh,Kinnaur,Himalayas,0,LOW,0.146,2.908,1410.0360942314041,4.41,228.39,0.004309381352896364,0.0,0.0,0.2088045293078269,4.67,1.5,5.8,13.5,23.0,47.0,69.1,105.4,193.9,236.3,351.9,Residual Sandy Loam Over Crystalline Rock,1.05,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.698,637.5,189.8,15.23,0.179,-0.32,0.038,125.7,1037.3,9071.9,26311.8,Low,VALID,4
SMP-POS-00996,30.73274,79.06211,2013-06-16T18:30:00,2013,Uttarakhand,Rudraprayag,Himalayas,1,HIGH,0.9,1.233,3747.8217181825903,40.2,173.89,-0.09345944628895053,-0.4538853467551186,-0.4545034951368788,4.3261425033837595,6.56,4.2,15.4,28.5,62.4,119.9,139.4,160.9,191.3,193.6,197.7,Glacial Till & Colluvial Boulders,2.71,Central Crystalline Biotite Gneiss & Granulite,2,Moraine Ridge & Glacio-Fluvial Outwash Plain,Bare Rock / Sparse Glacial Moraine & Town,2,0.517,27.6,346.7,1.86,0.92,6.01,-0.447,131.2,96.2,494.3,22904.9,Very High,VALID,4
SMP-NEG-01704,11.48109,76.07679,2023-11-15T12:00:00,2023,Kerala,Wayanad,Western Ghats,0,LOW,0.15,2.845,860.1686975157495,4.36,53.23,0.01153593847699639,0.0,0.0,0.3895660004883129,3.45,1.8,6.1,11.1,24.4,40.9,59.2,79.3,135.6,241.6,406.2,Residual Sandy Loam Over Crystalline Rock,0.45,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.728,2089.6,103.5,15.5,0.103,-0.39,-0.03,93.9,3651.3,5086.2,13048.5,Low,VALID,4
SMP-POS-01135,19.15903,73.68594,2014-07-30T03:00:00,2014,Maharashtra,Pune,Western Ghats,1,CRITICAL,0.805,0.81,865.4991173430378,32.99,213.29,-0.3909874555373211,-0.5452245209825382,-0.37163118519448224,4.006407698136131,10.27,1.2,2.5,5.0,16.2,57.6,130.4,174.1,253.1,497.2,630.2,Weathered Basalt & Clayey Silt,3.12,Deccan Trap Basaltic Lava Flows (Amygdaloidal Basalt),4,Terraced Basaltic Ridge,Agricultural Paddy Terraces & Slope Cuts,2,0.639,55.6,1731.4,5.66,0.62,3.23,-0.232,134.9,119.3,2776.3,18419.6,High,VALID,4
SMP-POS-00492,24.78578,93.62014,2022-06-30T00:30:00,2022,Manipur,Noney,Himalayas,1,HIGH,0.783,0.929,540.4424472610705,38.46,197.57,-0.426166958438914,-0.12589982018016743,-0.8458808769847468,4.47707640528921,6.97,0.0,0.0,0.0,1.4,3.7,13.5,29.9,48.0,170.4,262.4,Weathered Shale / Siltstone Colluvium,2.44,Disang Group Splintery Shale & Siltstone,5,Ijei River Valley Slope Cut,Railway Yard Infrastructure & Secondary Bamboo,2,0.607,30.2,1126.6,4.84,0.881,5.11,-0.464,126.7,147.8,225.2,18957.5,Very High,VALID,4
SMP-NEG-00703,11.59699,76.19269,2023-01-15T12:00:00,2023,Kerala,Wayanad,Western Ghats,0,LOW,0.041,2.924,562.684461765751,1.86,100.39,0.034532684612829184,0.0,0.0,0.2,5.12,2.3,4.3,7.3,16.5,31.2,57.7,86.5,135.6,241.9,395.3,Residual Sandy Loam Over Crystalline Rock,1.05,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.671,820.0,24.5,41.67,0.151,0.52,0.032,106.6,2330.1,8136.7,4355.6,Low,VALID,4
SMP-NEG-02442,24.80498,93.63398,2023-01-15T12:00:00,2023,Manipur,Noney,Himalayas,0,LOW,0.22,2.757,30.0,3.96,224.47,-0.01312578145158916,0.0,0.0,0.3856669463566751,3.81,2.2,5.8,10.9,24.8,35.6,68.6,103.0,180.2,266.6,356.2,Residual Sandy Loam Over Crystalline Rock,1.01,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.758,2525.4,25.5,9.72,0.087,-0.03,0.025,122.8,3896.3,10591.7,27440.8,Low,VALID,4
SMP-POS-01983,30.3832,79.73837,2021-02-07T10:00:00,2021,Uttarakhand,Chamoli,Himalayas,1,CRITICAL,0.979,0.82,5668.273569875649,52.72,340.47,-0.12137172549147451,-0.0742612654219641,-0.29599663879670274,6.009777259172876,8.52,0.0,0.0,0.0,0.0,0.0,0.0,6.2,17.5,17.5,17.5,Massive Migmatite / Quartzite & Hanging Glacier Ice,4.13,Higher Himalayan Crystallines (Vaikrita Group Gneiss),2,Glaciated Cirque Wall & Deep V-Shaped Gorge,Permafrost / Bare Rock & Alpine Meadow,2,0.621,18.4,189.8,0.9,0.932,6.69,-0.22,19.6,824.1,2517.4,32203.0,Very High,VALID,4
SMP-NEG-00379,10.17639,77.03039,2016-01-15T12:00:00,2016,Kerala,Idukki,Western Ghats,0,LOW,0.227,2.323,1292.7286033242203,2.54,72.63,0.03993552051979151,0.0,0.0,0.2,3.92,2.5,7.6,14.7,20.6,32.0,56.6,88.2,160.8,275.1,354.4,Residual Sandy Loam Over Crystalline Rock,0.63,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.816,729.8,28.0,16.53,0.153,1.47,-0.031,122.5,1473.4,8692.8,9178.3,Low,VALID,4
SMP-NEG-00781,11.57412,76.16982,2019-02-15T12:00:00,2019,Kerala,Wayanad,Western Ghats,0,LOW,0.137,4.268,591.7407509502391,1.5,264.96,0.007908706856065819,0.0,0.0,0.2,5.15,2.5,7.6,10.3,23.0,37.7,72.1,91.3,118.1,162.6,215.1,Residual Sandy Loam Over Crystalline Rock,0.69,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.724,2361.0,21.5,36.15,0.041,0.28,-0.029,114.7,2104.8,10614.6,8863.6,Low,VALID,4
SMP-NEG-00410,30.36734,79.71734,2017-03-15T12:00:00,2017,Uttarakhand,Chamoli,Himalayas,0,LOW,0.055,2.02,3500.0,4.88,283.43,-2.045163387554847e-05,0.0,0.0,0.39381261184668437,5.07,3.1,4.1,11.9,21.6,27.6,43.5,61.2,101.6,149.6,251.3,Residual Sandy Loam Over Crystalline Rock,0.57,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.741,402.3,96.6,20.84,0.148,0.29,0.029,122.9,1903.3,10419.8,26958.1,Low,VALID,4
SMP-POS-00018,18.91845,73.24097,2023-07-19T22:30:00,2023,Maharashtra,Raigad,Western Ghats,1,HIGH,0.901,1.192,655.0791518040601,50.64,265.09,-0.055139969819678225,-0.34383513042094094,-0.6426269058181755,6.0430337041562145,11.8,1.0,3.5,17.3,31.1,58.6,98.0,138.3,209.4,435.1,802.6,Basaltic Boulder Colluvium,1.99,Deccan Volcanic Basalt Jointed Columnar,3,Escarpment & Talus Cone,Dense Scrub & Tribal Hamlet,3,0.613,329.9,2682.7,6.48,0.807,3.64,-0.533,75.8,2417.8,8627.2,17147.5,Very High,VALID,4
SMP-POS-00032,14.37106,74.57703,2024-07-16T08:30:00,2024,Karnataka,Uttara Kannada,Western Ghats,1,CRITICAL,0.947,0.339,234.157505468671,44.33,252.78,-0.7391572933809759,-0.12879800973087208,-0.5560858704992566,4.694616256745267,12.76,1.8,4.2,9.4,34.8,83.0,171.8,249.2,377.4,656.4,1164.2,Laterite Over Crystalline Gneiss,4.4,Peninsular Gneiss Overlain by Deep Laterite Soil,5,Coastal Hill Foot & Gangavali River Scour,National Highway NH-66 Corridor & Scrub,1,0.633,34.5,1132.3,8.8,0.756,3.8,-0.232,165.3,6.5,240.2,6727.2,Very High,VALID,4
SMP-POS-02623,31.53509,78.11924,2021-08-11T11:45:00,2021,Himachal Pradesh,Kinnaur,Himalayas,1,HIGH,0.906,1.41,2026.6710050461788,57.82,180.27,-0.13666364474118362,-0.10052629602400212,-0.28080562134263404,6.95111347435188,9.78,0.0,0.0,0.0,2.0,2.0,3.3,7.3,14.3,67.3,159.9,Jointed Quartzite & Gneiss Boulders,1.83,Wangtu Gneissic Complex with Intense Jointing,3,Steep Valley Gorge of Sutlej River,National Highway NH-05 Cut & Sparse Pine,3,0.568,48.3,825.7,1.22,0.904,5.12,-0.455,45.8,2.0,1105.3,14886.2,Very High,VALID,4
SMP-NEG-02313,27.62692,88.58392,2016-02-15T12:00:00,2016,Sikkim,Mangan,Himalayas,0,LOW,0.065,2.231,1502.4034219374996,2.35,131.46,-0.010217801026297655,0.0,0.0,0.2,4.22,0.2,1.0,10.2,13.8,25.6,43.6,55.2,116.0,233.6,355.4,Residual Sandy Loam Over Crystalline Rock,0.48,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.652,1606.3,51.8,30.59,0.127,-0.12,0.005,46.3,4267.3,5927.2,16556.5,Low,VALID,4
SMP-NEG-00850,18.84441,73.16541,2018-03-15T12:00:00,2018,Maharashtra,Raigad,Western Ghats,0,LOW,0.098,2.618,66.09504169602724,3.97,106.22,-0.0169467018408069,0.0,0.0,0.2892229514283172,5.38,0.6,2.9,4.0,7.0,23.1,37.2,70.1,121.8,158.2,277.0,Residual Sandy Loam Over Crystalline Rock,0.91,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.778,1153.3,11.8,23.5,0.068,-0.5,0.016,57.8,4041.7,1582.8,32347.7,Low,VALID,4
SMP-NEG-02718,11.55614,76.15184,2023-11-15T12:00:00,2023,Kerala,Wayanad,Western Ghats,0,LOW,0.218,3.138,735.6147925202202,4.8,86.5,-0.05,0.0,0.0,0.36041009575519917,2.31,0.4,5.0,9.6,15.4,21.4,42.0,84.3,130.8,234.4,334.8,Residual Sandy Loam Over Crystalline Rock,1.13,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.719,1200.3,116.4,27.1,0.083,-0.55,-0.0,58.8,4581.7,11247.6,8697.2,Low,VALID,4
SMP-POS-02794,27.58793,88.5416,2023-10-04T01:30:00,2023,Sikkim,Mangan,Himalayas,1,CRITICAL,0.854,0.748,1825.415803031272,43.67,157.37,-0.0670746066356932,-0.42197985605533833,-0.3909992903696206,5.423115340434392,8.64,0.1,0.6,2.7,7.7,10.5,13.0,13.1,14.1,59.4,78.7,Glacio-Fluvial Gravel & Schist Bedrock,3.24,Daling Group Chlorite-Sericite Schist & Gneiss,5,Confluence Terrace & Deep Fluvial Gorge,Township & Hydroelectric Dam Infrastructure,3,0.636,6.3,1267.2,1.4,0.909,5.73,-0.445,560.7,21.0,58.3,9148.2,Very High,VALID,4
SMP-POS-00995,30.3886,79.72822,2021-02-07T10:00:00,2021,Uttarakhand,Chamoli,Himalayas,1,CRITICAL,0.895,0.751,5508.939596027315,55.49,316.1,-0.3205124572768646,-0.10957768010217292,-0.4472820020916193,6.5320867240345155,13.78,0.0,0.0,0.0,0.0,0.0,0.0,4.3,12.3,12.3,12.3,Massive Migmatite / Quartzite & Hanging Glacier Ice,4.55,Higher Himalayan Crystallines (Vaikrita Group Gneiss),2,Glaciated Cirque Wall & Deep V-Shaped Gorge,Permafrost / Bare Rock & Alpine Meadow,2,0.333,10.5,578.7,0.7,0.942,6.25,-0.425,33.3,3500.0,3332.7,28999.3,Very High,VALID,4
SMP-NEG-01724,30.66172,78.99372,2017-03-15T12:00:00,2017,Uttarakhand,Rudraprayag,Himalayas,0,LOW,0.113,3.529,2927.992713994734,2.65,183.93,-0.0009552898718974427,0.0,0.0,0.2854717764957534,5.8,3.3,3.5,5.6,19.1,33.7,61.9,93.4,154.5,195.1,248.2,Residual Sandy Loam Over Crystalline Rock,0.88,Unweathered Crystalline Basement,1,Planar Ridge Plateau / Pediment,Undisturbed Evergreen Canopy,0,0.876,2335.1,96.6,10.13,0.095,-0.32,0.021,123.7,5456.1,8007.7,26329.6,Low,VALID,4
